seed,position,scoring,season,source,n,spearman,kendall,ndcg@12,top12_overlap,regret@12,mae,rmse
2024,QB,qb_6pt,2023,model,36.0,0.3949703710214062,0.2907841579361675,0.5606988692537735,0.4166666666666667,8.995000000000003,7.629982355515921,10.23998161867651
2024,QB,qb_6pt,2023,consensus,36.0,0.4255412325276352,0.2907841579361675,0.6278679619874166,0.4166666666666667,8.008333333333335,33.348888888888894,35.79857663216359
2024,QB,qb_6pt,2023,prior_ppg,36.0,0.081264315396305,0.0562289808163859,0.5288032122289535,0.25,9.973333333333338,8.845939497548565,10.955882393717642
2024,QB,qb_6pt,2024,model,34.0,0.6006127919444337,0.4082898909438699,0.6626485716161642,0.5,5.431666666666668,5.68219280562258,7.20967434360609
2024,QB,qb_6pt,2024,consensus,34.0,0.6471315916262447,0.4910270494611299,0.7997518239712694,0.5833333333333334,5.226666666666664,35.00705882352942,36.75510528764518
2024,QB,qb_6pt,2024,prior_ppg,34.0,0.4074985643179687,0.28238551928717,0.7367820466321193,0.5,6.719999999999999,7.121892292636238,9.12100834580936
2024,QB,qb_6pt,2025,model,40.0,0.3215398267567643,0.2222261126332347,0.6621021004072104,0.4166666666666667,10.069999999999997,10.320096229804037,12.830685339360745
2024,QB,qb_6pt,2025,consensus,40.0,0.6185927946077878,0.4775399155060378,0.8008844795964238,0.5,7.50833333333333,38.122,39.85398248607032
2024,QB,qb_6pt,2025,prior_ppg,40.0,0.3197866021097902,0.229636680680499,0.7075500422077317,0.4166666666666667,10.354999999999992,8.755529881882824,10.462431574042268
2024,RB,half_ppr,2021,model,60.0,0.5639223034597675,0.4063726807264906,0.6866251059587913,0.5,6.25,4.628788509352555,5.739061835500978
2024,RB,half_ppr,2021,consensus,60.0,0.647076100030866,0.4654814342867075,0.7250924633264516,0.4166666666666667,5.775000000000001,44.365,48.98877592537566
2024,RB,half_ppr,2021,prior_ppg,60.0,0.6288940261567442,0.4529776594951232,0.7832507368663216,0.5,4.36666666666667,5.405358206608208,6.5020107066672805
2024,RB,half_ppr,2022,model,59.0,0.5236828980895362,0.348212884958909,0.5942694817281986,0.1666666666666666,8.983333333333333,5.033274351559003,6.384643240177109
2024,RB,half_ppr,2022,consensus,59.0,0.5404363066432353,0.3869684505698499,0.6650930459507245,0.3333333333333333,5.958333333333333,46.547457627118646,51.48626441808352
2024,RB,half_ppr,2022,prior_ppg,59.0,0.5038083784518869,0.3512515727707724,0.6064060481470352,0.25,6.849999999999997,6.271510691590452,7.215824619062425
2024,RB,half_ppr,2023,model,59.0,0.4572649185134618,0.32412443243371,0.6187449632344343,0.4166666666666667,5.833333333333331,4.639662688568615,5.995403272408412
2024,RB,half_ppr,2023,consensus,59.0,0.5302202818394043,0.3853021837460618,0.816737327571256,0.5,3.6083333333333294,42.78474576271186,46.92060911073122
2024,RB,half_ppr,2023,prior_ppg,59.0,0.260563223485961,0.1782390254581018,0.8079532063817462,0.5,3.4833333333333294,5.954178592815183,7.160777220303492
2024,RB,half_ppr,2024,model,57.0,0.4557343590243927,0.3387706556194803,0.6161415424438189,0.3333333333333333,4.675000000000002,5.181751395863446,6.962028858314448
2024,RB,half_ppr,2024,consensus,57.0,0.4928128105373651,0.3538271292025683,0.5487319427564505,0.1666666666666666,6.558333333333333,41.57017543859649,45.28999153602629
2024,RB,half_ppr,2024,prior_ppg,57.0,0.4903819679993643,0.3362612433556323,0.5610983284498398,0.3333333333333333,5.650000000000001,5.410977925583188,7.0433690182643645
